Id,reassignment_count,reopen_count,update_count,made_sla,opened_by,opened_at,contact_type,location,category,subcategory,impact,urgency,priority,assigned_to,knowledge,notify,vendor,target_days
INC0020792,0,0,0,True,Opened by  239,2016-04-19 10:01:00,Phone,Location 161,Category 20,Subcategory 125,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020793,0,0,0,True,Opened by  17,2016-04-19 10:01:00,Phone,Location 51,Category 37,Subcategory 135,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0020794,0,0,0,True,Opened by  17,2016-04-19 10:02:00,Phone,Location 111,Category 26,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0020795,0,0,0,True,Opened by  24,2016-04-19 10:05:00,Phone,Location 204,Category 35,Subcategory 28,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,5
INC0020796,0,0,0,True,Opened by  55,2016-04-19 10:07:00,Phone,Location 45,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 136,False,Do Not Notify,,26
INC0020797,0,0,0,True,Opened by  17,2016-04-19 10:08:00,Phone,Location 172,Category 37,Subcategory 135,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020798,0,0,0,True,Opened by  239,2016-04-19 10:08:00,Phone,Location 161,Category 61,Subcategory 36,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020799,0,0,0,True,Opened by  319,2016-04-19 10:10:00,Phone,Location 15,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 154,False,Do Not Notify,,11
INC0020800,0,0,0,True,Opened by  131,2016-04-19 10:11:00,Phone,Location 93,Category 46,Subcategory 260,2 - Medium,2 - Medium,3 - Moderate,Resolver 22,False,Do Not Notify,,7
INC0020801,0,0,0,True,Opened by  501,2016-04-19 10:12:00,Phone,Location 93,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,Resolver 33,False,Do Not Notify,,18
INC0020803,0,0,0,True,Opened by  24,2016-04-19 10:14:00,Phone,Location 204,Category 35,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,5
INC0020804,0,0,0,True,Opened by  24,2016-04-19 10:16:00,Phone,Location 204,Category 61,Subcategory 16,2 - Medium,2 - Medium,3 - Moderate,Resolver 140,False,Do Not Notify,,27
INC0020805,0,0,0,True,Opened by  17,2016-04-19 10:17:00,Phone,Location 108,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0020806,0,0,0,True,Opened by  512,2016-04-19 10:18:00,Phone,Location 204,Category 24,Subcategory 174,1 - High,2 - Medium,2 - High,Resolver 125,False,Do Not Notify,,5
INC0020808,0,0,0,True,Opened by  17,2016-04-19 10:22:00,Phone,Location 108,Category 20,Subcategory 89,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020809,0,0,0,True,Opened by  17,2016-04-19 10:25:00,Phone,Location 143,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020810,0,0,0,True,Opened by  40,2016-04-19 10:26:00,Phone,Location 173,Category 20,Subcategory 103,2 - Medium,2 - Medium,3 - Moderate,Resolver 23,False,Do Not Notify,,5
INC0020811,0,0,0,True,Opened by  301,2016-04-19 10:28:00,Phone,Location 108,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 149,False,Do Not Notify,,5
INC0020814,0,0,0,True,Opened by  131,2016-04-19 10:29:00,Phone,Location 204,Category 20,Subcategory 125,3 - Low,3 - Low,4 - Low,Resolver 73,False,Do Not Notify,,5
INC0020816,0,0,0,True,Opened by  360,2016-04-19 10:30:00,Phone,Location 199,Category 46,Subcategory 220,2 - Medium,2 - Medium,3 - Moderate,Resolver 175,False,Do Not Notify,,57
INC0020817,0,0,0,True,Opened by  17,2016-04-19 10:31:00,Phone,Location 108,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 183,False,Do Not Notify,,5
INC0020819,0,0,0,True,Opened by  17,2016-04-19 10:32:00,Phone,Location 204,Category 35,Subcategory 28,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0020820,0,0,0,True,Opened by  55,2016-04-19 10:33:00,Phone,Location 108,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 115,False,Do Not Notify,,12
INC0020822,0,0,0,True,Opened by  17,2016-04-19 10:36:00,Phone,Location 161,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0020824,0,0,0,True,Opened by  17,2016-04-19 10:41:00,Phone,Location 204,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 229,False,Do Not Notify,,5
INC0020826,0,0,0,True,Opened by  17,2016-04-19 10:42:00,Phone,Location 93,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 135,False,Do Not Notify,,5
INC0020827,0,0,0,True,Opened by  131,2016-04-19 10:43:00,Phone,Location 204,Category 26,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020828,0,0,0,True,Opened by  24,2016-04-19 10:44:00,Phone,Location 108,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,5
INC0020829,0,0,0,True,Opened by  381,2016-04-19 10:47:00,Phone,Location 18,Category 40,Subcategory 44,2 - Medium,1 - High,2 - High,Resolver 49,False,Do Not Notify,,5
INC0020830,0,0,0,True,Opened by  17,2016-04-19 10:48:00,Phone,Location 204,Category 23,Subcategory 3,2 - Medium,2 - Medium,3 - Moderate,Resolver 229,False,Do Not Notify,,5
INC0020831,0,0,0,True,Opened by  501,2016-04-19 10:50:00,Phone,Location 161,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,5
INC0020832,0,0,0,True,Opened by  17,2016-04-19 10:51:00,Phone,Location 108,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0020833,0,0,0,True,Opened by  325,2016-04-19 10:51:00,Phone,Location 231,Category 8,Subcategory 281,2 - Medium,2 - Medium,3 - Moderate,Resolver 121,False,Do Not Notify,,5
INC0020834,0,0,0,True,Opened by  40,2016-04-19 10:51:00,Phone,Location 161,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 23,False,Do Not Notify,,15
INC0020835,0,0,0,True,Opened by  24,2016-04-19 10:52:00,Phone,Location 161,Category 23,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020836,0,0,0,True,Opened by  468,2016-04-19 10:52:00,Phone,Location 18,Category 46,Subcategory 94,1 - High,1 - High,1 - Critical,Resolver 216,False,Do Not Notify,,0
INC0020837,0,0,0,True,Opened by  17,2016-04-19 10:56:00,Phone,Location 93,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 69,False,Do Not Notify,,6
INC0020838,0,0,0,True,Opened by  46,2016-04-19 10:56:00,Phone,Location 204,Category 57,Subcategory 170,2 - Medium,2 - Medium,3 - Moderate,Resolver 25,False,Do Not Notify,,5
INC0020839,0,0,0,True,Opened by  17,2016-04-19 11:05:00,Phone,Location 204,Category 35,Subcategory 28,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0020841,0,0,0,True,Opened by  17,2016-04-19 11:14:00,Phone,Location 161,Category 23,Subcategory 3,2 - Medium,2 - Medium,3 - Moderate,Resolver 49,False,Do Not Notify,,11
INC0020842,0,0,0,True,Opened by  501,2016-04-19 11:16:00,Phone,Location 204,Category 24,Subcategory 42,2 - Medium,2 - Medium,3 - Moderate,Resolver 125,False,Do Not Notify,,12
INC0020845,0,0,0,True,Opened by  17,2016-04-19 11:22:00,Phone,Location 204,Category 46,Subcategory 251,2 - Medium,2 - Medium,3 - Moderate,Resolver 124,False,Do Not Notify,,182
INC0020846,0,0,0,True,Opened by  191,2016-04-19 11:23:00,Phone,Location 161,Category 46,Subcategory 231,2 - Medium,2 - Medium,3 - Moderate,Resolver 101,False,Do Not Notify,,10
INC0020848,0,0,0,True,Opened by  17,2016-04-19 11:26:00,Phone,Location 204,Category 53,Subcategory 82,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020849,0,0,0,True,Opened by  40,2016-04-19 11:27:00,Phone,Location 161,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 242,False,Do Not Notify,,27
INC0020850,0,0,0,True,Opened by  17,2016-04-19 11:32:00,Phone,Location 161,Category 9,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 164,False,Do Not Notify,,5
INC0020851,0,0,0,True,Opened by  40,2016-04-19 11:33:00,Phone,Location 108,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 170,False,Do Not Notify,,5
INC0020853,0,0,0,True,Opened by  500,2016-04-19 11:36:00,Phone,Location 143,Category 37,Subcategory 123,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020855,0,0,0,True,Opened by  108,2016-04-19 11:39:00,Phone,Location 161,Category 26,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 56,False,Do Not Notify,,5
INC0020856,0,0,0,True,Opened by  501,2016-04-19 11:40:00,Phone,Location 93,Category 35,Subcategory 28,2 - Medium,2 - Medium,3 - Moderate,Resolver 33,False,Do Not Notify,,5
INC0020857,0,0,0,True,Opened by  131,2016-04-19 11:41:00,Phone,Location 204,Category 61,Subcategory 36,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,6
INC0020859,0,0,0,True,Opened by  17,2016-04-19 11:43:00,Phone,Location 143,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0020861,0,0,0,True,Opened by  17,2016-04-19 11:44:00,Phone,Location 179,Category 35,Subcategory 28,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0020864,0,0,0,True,Opened by  124,2016-04-19 11:48:00,Phone,Location 93,Category 9,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 69,False,Do Not Notify,,5
INC0020865,0,0,0,True,Opened by  500,2016-04-19 11:49:00,Phone,Location 161,Category 35,Subcategory 28,2 - Medium,2 - Medium,3 - Moderate,Resolver 232,False,Do Not Notify,,5
INC0020866,0,0,0,True,Opened by  108,2016-04-19 11:49:00,Phone,Location 232,Category 40,Subcategory 44,2 - Medium,2 - Medium,3 - Moderate,Resolver 56,False,Do Not Notify,,5
INC0020868,0,0,0,True,Opened by  17,2016-04-19 11:53:00,Phone,Location 54,Category 20,Subcategory 103,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0020870,0,0,0,True,Opened by  500,2016-04-19 11:54:00,Phone,Location 161,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 89,False,Do Not Notify,,5
INC0020872,0,0,0,True,Opened by  24,2016-04-19 11:56:00,Phone,Location 204,Category 53,Subcategory 114,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,40
INC0020874,0,0,0,True,Opened by  131,2016-04-19 11:58:00,Phone,Location 44,Category 26,Subcategory 175,3 - Low,3 - Low,4 - Low,,False,Do Not Notify,,5
INC0020875,0,0,0,True,Opened by  131,2016-04-19 12:01:00,Phone,Location 52,Category 37,Subcategory 135,2 - Medium,2 - Medium,3 - Moderate,Resolver 82,False,Do Not Notify,,5
INC0020876,0,0,0,True,Opened by  17,2016-04-19 12:04:00,Phone,Location 108,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 64,False,Do Not Notify,,181
INC0020877,0,0,0,True,Opened by  265,2016-04-19 12:05:00,Phone,Location 204,Category 17,Subcategory 174,1 - High,1 - High,1 - Critical,Resolver 138,False,Do Not Notify,,6
INC0020879,0,0,0,True,Opened by  40,2016-04-19 12:07:00,Phone,Location 143,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Resolver 23,False,Do Not Notify,,5
INC0020880,0,0,0,True,Opened by  501,2016-04-19 12:08:00,Phone,Location 161,Category 53,Subcategory 114,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,12
INC0020883,0,0,0,True,Opened by  17,2016-04-19 12:11:00,Phone,Location 229,Category 28,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0020884,0,0,0,True,Opened by  17,2016-04-19 12:13:00,Phone,Location 129,Category 23,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,17
INC0020885,0,0,0,True,Opened by  40,2016-04-19 12:13:00,Phone,Location 143,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Resolver 23,False,Do Not Notify,,5
INC0020888,0,0,0,True,Opened by  17,2016-04-19 12:18:00,Phone,Location 204,Category 35,Subcategory 28,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0020889,0,0,0,True,Opened by  386,2016-04-19 12:18:00,Phone,Location 161,Category 37,Subcategory 135,2 - Medium,2 - Medium,3 - Moderate,Resolver 24,False,Do Not Notify,,15
INC0020892,0,0,0,True,Opened by  131,2016-04-19 12:21:00,Phone,Location 44,Category 26,Subcategory 175,3 - Low,3 - Low,4 - Low,Resolver 73,False,Do Not Notify,,5
INC0020893,0,0,0,True,Opened by  17,2016-04-19 12:22:00,Phone,Location 161,Category 61,Subcategory 16,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020894,0,0,0,True,Opened by  24,2016-04-19 12:26:00,Phone,Location 204,Category 46,Subcategory 255,2 - Medium,2 - Medium,3 - Moderate,Resolver 22,False,Do Not Notify,,20
INC0020895,0,0,0,True,Opened by  386,2016-04-19 12:27:00,Phone,Location 161,Category 35,Subcategory 28,2 - Medium,2 - Medium,3 - Moderate,Resolver 186,False,Do Not Notify,,5
INC0020896,0,0,0,True,Opened by  108,2016-04-19 12:28:00,Phone,Location 37,Category 37,Subcategory 123,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,13
INC0020897,0,0,0,True,Opened by  17,2016-04-19 12:28:00,Phone,Location 161,Category 61,Subcategory 36,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020898,0,0,0,True,Opened by  17,2016-04-19 12:29:00,Phone,Location 161,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,5
INC0020899,0,0,0,True,,2016-04-19 12:33:00,Phone,Location 161,Category 42,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 236,False,Do Not Notify,,6
INC0020902,0,0,0,True,Opened by  17,2016-04-19 12:47:00,Phone,Location 37,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,Resolver 33,False,Do Not Notify,,5
INC0020903,0,0,0,True,Opened by  501,2016-04-19 12:47:00,Phone,Location 204,Category 35,Subcategory 28,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0020904,0,0,0,True,Opened by  17,2016-04-19 12:51:00,Phone,Location 161,Category 61,Subcategory 36,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020905,0,0,0,True,Opened by  17,2016-04-19 12:54:00,Phone,Location 44,Category 61,Subcategory 174,1 - High,1 - High,1 - Critical,,False,Do Not Notify,,5
INC0020906,0,0,0,True,Opened by  500,2016-04-19 12:55:00,Phone,Location 36,Category 22,Subcategory 277,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,20
INC0020907,0,0,0,True,Opened by  40,2016-04-19 12:57:00,Phone,Location 161,Category 20,Subcategory 103,2 - Medium,2 - Medium,3 - Moderate,Resolver 249,False,Do Not Notify,,6
INC0020908,0,0,0,True,Opened by  131,2016-04-19 12:59:00,Phone,Location 161,Category 37,Subcategory 135,3 - Low,3 - Low,4 - Low,Resolver 89,False,Do Not Notify,,5
INC0020909,0,0,0,True,Opened by  301,2016-04-19 13:01:00,Phone,Location 161,Category 26,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 149,False,Do Not Notify,,5
INC0020910,0,0,0,True,Opened by  17,2016-04-19 13:03:00,Phone,Location 204,Category 46,Subcategory 243,2 - Medium,2 - Medium,3 - Moderate,Resolver 234,False,Do Not Notify,,31
INC0020911,0,0,0,True,Opened by  386,2016-04-19 13:08:00,Phone,Location 143,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 186,False,Do Not Notify,,5
INC0020912,0,0,0,True,Opened by  108,2016-04-19 13:09:00,Phone,Location 37,Category 34,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 69,False,Do Not Notify,,60
INC0020913,0,0,0,True,Opened by  239,2016-04-19 13:10:00,Phone,Location 204,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,5
INC0020914,0,0,0,True,Opened by  17,2016-04-19 13:16:00,Phone,Location 204,Category 35,Subcategory 28,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020915,0,0,0,True,,2016-04-19 13:17:00,Phone,Location 204,Category 34,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 69,False,Do Not Notify,,90
INC0020916,0,0,0,True,Opened by  17,2016-04-19 13:21:00,Phone,Location 143,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 101,False,Do Not Notify,,18
INC0020917,0,0,0,True,Opened by  386,2016-04-19 13:23:00,Phone,Location 143,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 186,False,Do Not Notify,,5
INC0020918,0,0,0,True,Opened by  17,2016-04-19 13:24:00,Phone,Location 143,Category 53,Subcategory 114,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,6
INC0020921,0,0,0,True,Opened by  301,2016-04-19 13:27:00,Phone,Location 51,Category 35,Subcategory 28,2 - Medium,2 - Medium,3 - Moderate,Resolver 149,False,Do Not Notify,,5
INC0020922,0,0,0,True,Opened by  386,2016-04-19 13:27:00,Phone,Location 108,Category 9,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 34,False,Do Not Notify,,13
INC0020923,0,0,0,True,Opened by  17,2016-04-19 13:34:00,Phone,Location 51,Category 46,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,12
INC0020925,0,0,0,True,Opened by  108,2016-04-19 13:35:00,Phone,Location 46,Category 57,Subcategory 273,2 - Medium,2 - Medium,3 - Moderate,Resolver 21,False,Do Not Notify,,19
INC0020927,0,0,0,True,Opened by  17,2016-04-19 13:38:00,Phone,Location 204,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,5
INC0020930,0,0,0,True,Opened by  301,2016-04-19 13:40:00,Phone,Location 204,Category 35,Subcategory 28,2 - Medium,2 - Medium,3 - Moderate,Resolver 149,False,Do Not Notify,,5
INC0020931,0,0,0,True,Opened by  239,2016-04-19 13:41:00,Phone,Location 161,Category 53,Subcategory 303,2 - Medium,2 - Medium,3 - Moderate,Resolver 249,False,Do Not Notify,,5
INC0020933,0,0,0,True,Opened by  17,2016-04-19 13:42:00,Phone,Location 204,Category 46,Subcategory 259,2 - Medium,2 - Medium,3 - Moderate,Resolver 176,False,Do Not Notify,,5
INC0020935,0,0,0,True,Opened by  17,2016-04-19 13:44:00,Phone,Location 161,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020936,0,0,0,True,Opened by  108,2016-04-19 13:45:00,Phone,Location 161,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 56,False,Do Not Notify,,5
INC0020937,0,0,0,True,Opened by  500,2016-04-19 13:47:00,Phone,Location 161,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 89,False,Do Not Notify,,12
INC0020939,0,0,0,True,Opened by  239,2016-04-19 13:48:00,Phone,Location 204,Category 53,Subcategory 303,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020940,0,0,0,True,Opened by  386,2016-04-19 13:52:00,Phone,Location 43,Category 26,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020942,0,0,0,True,Opened by  40,2016-04-19 13:53:00,Phone,Location 111,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 227,False,Do Not Notify,,5
INC0020943,0,0,0,True,Opened by  12,2016-04-19 13:55:00,Phone,Location 204,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 10,False,Do Not Notify,,23
INC0020945,0,0,0,True,Opened by  17,2016-04-19 13:59:00,Phone,Location 161,Category 53,Subcategory 303,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020946,0,0,0,True,Opened by  17,2016-04-19 14:00:00,Phone,Location 161,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,5
INC0020947,0,0,0,True,Opened by  321,2016-04-19 14:03:00,Phone,Location 204,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 156,False,Do Not Notify,,29
INC0020951,0,0,0,True,Opened by  108,2016-04-19 14:12:00,Phone,Location 204,Category 26,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 56,False,Do Not Notify,,5
INC0020953,0,0,0,True,Opened by  17,2016-04-19 14:12:00,Phone,Location 179,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 244,False,Do Not Notify,,13
INC0020954,0,0,0,True,Opened by  124,2016-04-19 14:14:00,Phone,Location 204,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,Resolver 69,False,Do Not Notify,,33
INC0020955,0,0,0,True,Opened by  17,2016-04-19 14:16:00,Phone,Location 143,Category 53,Subcategory 114,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020956,0,0,0,True,Opened by  17,2016-04-19 14:16:00,Phone,Location 143,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020957,0,0,0,True,Opened by  239,2016-04-19 14:17:00,Phone,Location 51,Category 34,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 201,False,Do Not Notify,,5
INC0020960,0,0,0,True,Opened by  17,2016-04-19 14:17:00,Phone,Location 204,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,6
INC0020961,0,0,0,True,Opened by  386,2016-04-19 14:20:00,Phone,Location 247,Category 37,Subcategory 135,2 - Medium,2 - Medium,3 - Moderate,Resolver 31,False,Do Not Notify,,33
INC0020962,0,0,0,True,Opened by  239,2016-04-19 14:20:00,Phone,Location 161,Category 23,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 249,False,Do Not Notify,,5
INC0020963,0,0,0,True,Opened by  17,2016-04-19 14:21:00,Phone,Location 45,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 71,False,Do Not Notify,,46
INC0020966,0,0,0,True,Opened by  17,2016-04-19 14:26:00,Phone,Location 143,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Resolver 126,False,Do Not Notify,,5
INC0020967,0,0,0,True,Opened by  24,2016-04-19 14:28:00,Phone,Location 111,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,5
INC0020968,0,0,0,True,Opened by  386,2016-04-19 14:29:00,Phone,Location 161,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 186,False,Do Not Notify,,5
INC0020969,0,0,0,True,Opened by  17,2016-04-19 14:30:00,Phone,Location 209,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020970,0,0,0,True,Opened by  500,2016-04-19 14:30:00,Phone,Location 43,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 232,False,Do Not Notify,,5
INC0020972,0,0,0,True,Opened by  17,2016-04-19 14:35:00,Phone,Location 36,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 13,False,Do Not Notify,,5
INC0020973,0,0,0,True,Opened by  239,2016-04-19 14:37:00,Phone,Location 93,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 194,False,Do Not Notify,,5
INC0020974,0,0,0,True,Opened by  500,2016-04-19 14:37:00,Phone,Location 93,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 247,False,Do Not Notify,,11
INC0020975,0,0,0,True,Opened by  17,2016-04-19 14:40:00,Phone,Location 143,Category 22,Subcategory 277,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,19
INC0020977,0,0,0,True,Opened by  500,2016-04-19 14:42:00,Phone,Location 204,Category 24,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 57,False,Do Not Notify,,10
INC0020978,0,0,0,True,Opened by  24,2016-04-19 14:43:00,Phone,Location 43,Category 24,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 17,False,Do Not Notify,,5
INC0020979,0,0,0,True,Opened by  17,2016-04-19 14:44:00,Phone,Location 161,Category 26,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 89,False,Do Not Notify,,19
INC0020980,0,0,0,True,Opened by  360,2016-04-19 14:46:00,Phone,Location 176,Category 42,Subcategory 29,2 - Medium,2 - Medium,3 - Moderate,Resolver 134,False,Do Not Notify,,5
INC0020981,0,0,0,True,Opened by  17,2016-04-19 14:47:00,Phone,Location 204,Category 46,Subcategory 220,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,35
INC0020983,0,0,0,True,Opened by  24,2016-04-19 14:50:00,Phone,Location 179,Category 46,Subcategory 150,2 - Medium,2 - Medium,3 - Moderate,Resolver 22,False,Do Not Notify,,31
INC0020985,0,0,0,True,Opened by  17,2016-04-19 14:51:00,Phone,Location 41,Category 37,Subcategory 123,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,5
INC0020986,0,0,0,True,Opened by  500,2016-04-19 14:51:00,Phone,Location 161,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 253,False,Do Not Notify,,5
INC0020987,0,0,0,True,Opened by  17,2016-04-19 14:52:00,Phone,Location 93,Category 42,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,False,Do Not Notify,,14
INC0020988,0,0,0,True,Opened by  325,2016-04-19 14:53:00,Phone,Location 231,Category 8,Subcategory 281,2 - Medium,2 - Medium,3 - Moderate,Resolver 121,False,Do Not Notify,,12
INC0020989,0,0,0,True,Opened by  386,2016-04-19 14:53:00,Phone,Location 43,Category 26,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Resolver 186,False,Do Not Notify,,5
INC0020992,0,0,0,True,Opened by  108,2016-04-19 15:00:00,Phone,Location 143,Category 20,Subcategory 103,2 - Medium,2 - Medium,3 - Moderate,Resolver 56,False,Do Not Notify,,5
